sessionIx,blockIx,trialIx,trialOns,waitForTrigger,fixIx,fixOns,fixDur,cueIx,cueOns,cueDur,s1Ix,s1Ons,s1Dur,s2Ix,soaIx,s2Ons,s2Dur
1,3,327,690,FALSE,0,0,0.2,,,,1,0.2,1.2,3,4,0.666,0.6
1,3,328,692,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,329,694,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,330,696,FALSE,0,0,0.2,,,,1,0.2,1.2,0,2,0.466,0.6
1,3,331,698,FALSE,0,0,0.2,,,,1,0.2,1.2,0,1,0.366,0.6
1,3,332,700,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,333,702,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,334,704,FALSE,0,0,0.2,,,,1,0.2,1.2,2,1,0.366,0.6
1,3,335,706,FALSE,0,0,0.2,,,,1,0.2,1.2,2,0,0.266,0.6
1,3,336,708,FALSE,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6
1,3,337,710,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,338,712,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,339,714,FALSE,0,0,0.2,,,,0,0.2,1.2,3,3,0.566,0.6
1,3,340,716,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,341,718,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,342,720,FALSE,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6
1,3,343,722,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,344,724,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,345,726,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,346,728,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,347,730,FALSE,0,0,0.2,,,,0,0.2,1.2,1,4,0.666,0.6
1,3,348,732,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,349,734,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,350,736,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,351,738,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,352,740,FALSE,0,0,0.2,,,,0,0.2,1.2,3,4,0.666,0.6
1,3,353,742,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,354,744,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,355,746,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,356,748,FALSE,0,0,0.2,,,,0,0.2,1.2,1,1,0.366,0.6
1,3,357,750,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,358,752,FALSE,0,0,0.2,,,,0,0.2,1.2,1,2,0.466,0.6
1,3,359,754,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,360,756,FALSE,0,0,0.2,,,,1,0.2,1.2,1,3,0.566,0.6
1,3,361,758,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,362,760,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,363,762,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,364,764,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,365,766,FALSE,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6
1,3,366,768,FALSE,0,0,0.2,,,,1,0.2,1.2,0,2,0.466,0.6
1,3,367,770,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,368,772,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,369,774,FALSE,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6
1,3,370,776,FALSE,0,0,0.2,,,,1,0.2,1.2,3,1,0.366,0.6
1,3,371,778,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,372,780,FALSE,0,0,0.2,,,,0,0.2,1.2,2,3,0.566,0.6
1,3,373,782,FALSE,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6
1,3,374,784,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,375,786,FALSE,0,0,0.2,,,,0,0.2,1.2,1,1,0.366,0.6
1,3,376,788,FALSE,0,0,0.2,,,,1,0.2,1.2,1,1,0.366,0.6
1,3,377,790,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,378,792,FALSE,0,0,0.2,,,,1,0.2,1.2,2,4,0.666,0.6
1,3,379,794,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,380,796,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,381,798,FALSE,0,0,0.2,,,,1,0.2,1.2,3,0,0.266,0.6
1,3,382,800,FALSE,0,0,0.2,,,,0,0.2,1.2,0,4,0.666,0.6
1,3,383,802,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,384,804,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,385,806,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,386,808,FALSE,0,0,0.2,,,,1,0.2,1.2,0,3,0.566,0.6
1,3,387,810,FALSE,0,0,0.2,,,,1,0.2,1.2,2,2,0.466,0.6
1,3,388,812,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,389,814,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,390,816,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,391,818,FALSE,0,0,0.2,,,,1,0.2,1.2,2,1,0.366,0.6
1,3,392,820,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,393,822,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,3,394,824,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,395,826,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,396,828,FALSE,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6
1,3,397,830,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,398,832,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,3,399,834,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,400,848,FALSE,0,0,0.2,,,,0,0.2,1.2,3,4,0.666,0.6
1,4,401,850,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,402,852,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,403,854,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,404,856,FALSE,0,0,0.2,,,,0,0.2,1.2,1,1,0.366,0.6
1,4,405,858,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,406,860,FALSE,0,0,0.2,,,,0,0.2,1.2,0,4,0.666,0.6
1,4,407,862,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,408,864,FALSE,0,0,0.2,,,,0,0.2,1.2,3,3,0.566,0.6
1,4,409,866,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,410,868,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,411,870,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,412,872,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,413,874,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,414,876,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,415,878,FALSE,0,0,0.2,,,,1,0.2,1.2,2,0,0.266,0.6
1,4,416,880,FALSE,0,0,0.2,,,,1,0.2,1.2,2,1,0.366,0.6
1,4,417,882,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,418,884,FALSE,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6
1,4,419,886,FALSE,0,0,0.2,,,,1,0.2,1.2,2,3,0.566,0.6
1,4,420,888,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,421,890,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,422,892,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,423,894,FALSE,0,0,0.2,,,,1,0.2,1.2,0,1,0.366,0.6
1,4,424,896,FALSE,0,0,0.2,,,,0,0.2,1.2,0,0,0.266,0.6
1,4,425,898,FALSE,0,0,0.2,,,,0,0.2,1.2,1,0,0.266,0.6
1,4,426,900,FALSE,0,0,0.2,,,,1,0.2,1.2,0,4,0.666,0.6
1,4,427,902,FALSE,0,0,0.2,,,,1,0.2,1.2,2,3,0.566,0.6
1,4,428,904,FALSE,0,0,0.2,,,,1,0.2,1.2,3,0,0.266,0.6
1,4,429,906,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,430,908,FALSE,0,0,0.2,,,,1,0.2,1.2,1,3,0.566,0.6
1,4,431,910,FALSE,0,0,0.2,,,,1,0.2,1.2,0,3,0.566,0.6
1,4,432,912,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,433,914,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,434,916,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,435,918,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,436,920,FALSE,0,0,0.2,,,,0,0.2,1.2,0,1,0.366,0.6
1,4,437,922,FALSE,0,0,0.2,,,,1,0.2,1.2,1,0,0.266,0.6
1,4,438,924,FALSE,0,0,0.2,,,,0,0.2,1.2,0,1,0.366,0.6
1,4,439,926,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,440,928,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,441,930,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,442,932,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,443,934,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,444,936,FALSE,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6
1,4,445,938,FALSE,0,0,0.2,,,,1,0.2,1.2,2,0,0.266,0.6
1,4,446,940,FALSE,0,0,0.2,,,,0,0.2,1.2,1,1,0.366,0.6
1,4,447,942,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,448,944,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,449,946,FALSE,0,0,0.2,,,,0,0.2,1.2,1,0,0.266,0.6
1,4,450,948,FALSE,0,0,0.2,,,,1,0.2,1.2,0,0,0.266,0.6
1,4,451,950,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,452,952,FALSE,0,0,0.2,,,,0,0.2,1.2,1,4,0.666,0.6
1,4,453,954,FALSE,0,0,0.2,,,,1,0.2,1.2,2,3,0.566,0.6
1,4,454,956,FALSE,0,0,0.2,,,,1,0.2,1.2,2,0,0.266,0.6
1,4,455,958,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,456,960,FALSE,0,0,0.2,,,,0,0.2,1.2,0,3,0.566,0.6
1,4,457,962,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,458,964,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,459,966,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,460,968,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,461,970,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,462,972,FALSE,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6
1,4,463,974,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,464,976,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,465,978,FALSE,0,0,0.2,,,,1,0.2,1.2,2,2,0.466,0.6
1,4,466,980,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,467,982,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,468,984,FALSE,0,0,0.2,,,,1,0.2,1.2,1,4,0.666,0.6
1,4,469,986,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,470,988,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,471,990,FALSE,0,0,0.2,,,,0,0.2,1.2,1,3,0.566,0.6
1,4,472,992,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,473,994,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,474,996,FALSE,0,0,0.2,,,,0,0.2,1.2,3,0,0.266,0.6
1,4,475,998,FALSE,0,0,0.2,,,,1,0.2,1.2,3,3,0.566,0.6
1,4,476,1000,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,477,1002,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,478,1004,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,479,1006,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,480,1008,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,481,1010,FALSE,0,0,0.2,,,,0,0.2,1.2,3,2,0.466,0.6
1,4,482,1012,FALSE,0,0,0.2,,,,0,0.2,1.2,0,3,0.566,0.6
1,4,483,1014,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,484,1016,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,485,1018,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,486,1020,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,487,1022,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,488,1024,FALSE,0,0,0.2,,,,1,0.2,1.2,2,1,0.366,0.6
1,4,489,1026,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,490,1028,FALSE,0,0,0.2,,,,0,0.2,1.2,3,1,0.366,0.6
1,4,491,1030,FALSE,0,0,0.2,,,,1,0.2,1.2,0,4,0.666,0.6
1,4,492,1032,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,493,1034,FALSE,0,0,0.2,,,,1,0.2,1.2,2,4,0.666,0.6
1,4,494,1036,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,495,1038,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,4,496,1040,FALSE,0,0,0.2,,,,0,0.2,1.2,1,2,0.466,0.6
1,4,497,1042,FALSE,0,0,0.2,,,,1,0.2,1.2,1,3,0.566,0.6
1,4,498,1044,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,4,499,1046,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,500,1060,FALSE,0,0,0.2,,,,1,0.2,1.2,2,3,0.566,0.6
1,5,501,1062,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,502,1064,FALSE,0,0,0.2,,,,0,0.2,1.2,0,4,0.666,0.6
1,5,503,1066,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,504,1068,FALSE,0,0,0.2,,,,0,0.2,1.2,2,3,0.566,0.6
1,5,505,1070,FALSE,0,0,0.2,,,,1,0.2,1.2,0,4,0.666,0.6
1,5,506,1072,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,507,1074,FALSE,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6
1,5,508,1076,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,509,1078,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,510,1080,FALSE,0,0,0.2,,,,1,0.2,1.2,0,1,0.366,0.6
1,5,511,1082,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,512,1084,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,513,1086,FALSE,0,0,0.2,,,,1,0.2,1.2,0,2,0.466,0.6
1,5,514,1088,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,515,1090,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,516,1092,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,517,1094,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,518,1096,FALSE,0,0,0.2,,,,1,0.2,1.2,1,4,0.666,0.6
1,5,519,1098,FALSE,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6
1,5,520,1100,FALSE,0,0,0.2,,,,1,0.2,1.2,3,3,0.566,0.6
1,5,521,1102,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,522,1104,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,523,1106,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,524,1108,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,525,1110,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,526,1112,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,527,1114,FALSE,0,0,0.2,,,,0,0.2,1.2,3,1,0.366,0.6
1,5,528,1116,FALSE,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6
1,5,529,1118,FALSE,0,0,0.2,,,,0,0.2,1.2,3,4,0.666,0.6
1,5,530,1120,FALSE,0,0,0.2,,,,0,0.2,1.2,2,2,0.466,0.6
1,5,531,1122,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,532,1124,FALSE,0,0,0.2,,,,1,0.2,1.2,0,3,0.566,0.6
1,5,533,1126,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,534,1128,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,535,1130,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,536,1132,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,537,1134,FALSE,0,0,0.2,,,,0,0.2,1.2,1,4,0.666,0.6
1,5,538,1136,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,539,1138,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,540,1140,FALSE,0,0,0.2,,,,1,0.2,1.2,3,0,0.266,0.6
1,5,541,1142,FALSE,0,0,0.2,,,,1,0.2,1.2,1,2,0.466,0.6
1,5,542,1144,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,543,1146,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,544,1148,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,545,1150,FALSE,0,0,0.2,,,,1,0.2,1.2,2,3,0.566,0.6
1,5,546,1152,FALSE,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6
1,5,547,1154,FALSE,0,0,0.2,,,,0,0.2,1.2,1,4,0.666,0.6
1,5,548,1156,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,549,1158,FALSE,0,0,0.2,,,,0,0.2,1.2,1,1,0.366,0.6
1,5,550,1160,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,551,1162,FALSE,0,0,0.2,,,,1,0.2,1.2,0,0,0.266,0.6
1,5,552,1164,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,553,1166,FALSE,0,0,0.2,,,,0,0.2,1.2,3,0,0.266,0.6
1,5,554,1168,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,555,1170,FALSE,0,0,0.2,,,,1,0.2,1.2,1,4,0.666,0.6
1,5,556,1172,FALSE,0,0,0.2,,,,0,0.2,1.2,3,2,0.466,0.6
1,5,557,1174,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,558,1176,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,559,1178,FALSE,0,0,0.2,,,,1,0.2,1.2,1,3,0.566,0.6
1,5,560,1180,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,561,1182,FALSE,0,0,0.2,,,,1,0.2,1.2,1,1,0.366,0.6
1,5,562,1184,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,563,1186,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,564,1188,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,565,1190,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,566,1192,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,567,1194,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,568,1196,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,569,1198,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,570,1200,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,571,1202,FALSE,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6
1,5,572,1204,FALSE,0,0,0.2,,,,0,0.2,1.2,2,2,0.466,0.6
1,5,573,1206,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,574,1208,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,575,1210,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,576,1212,FALSE,0,0,0.2,,,,0,0.2,1.2,3,2,0.466,0.6
1,5,577,1214,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,578,1216,FALSE,0,0,0.2,,,,0,0.2,1.2,3,3,0.566,0.6
1,5,579,1218,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,580,1220,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,581,1222,FALSE,0,0,0.2,,,,0,0.2,1.2,0,2,0.466,0.6
1,5,582,1224,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,583,1226,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,584,1228,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,585,1230,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,586,1232,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,587,1234,FALSE,0,0,0.2,,,,1,0.2,1.2,1,0,0.266,0.6
1,5,588,1236,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,589,1238,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,590,1240,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,591,1242,FALSE,0,0,0.2,,,,0,0.2,1.2,0,2,0.466,0.6
1,5,592,1244,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,593,1246,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,594,1248,FALSE,0,0,0.2,,,,0,0.2,1.2,1,4,0.666,0.6
1,5,595,1250,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
1,5,596,1252,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
1,5,597,1254,FALSE,0,0,0.2,,,,0,0.2,1.2,0,0,0.266,0.6
1,5,598,1256,FALSE,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6
1,5,599,1258,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,600,0,TRUE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,601,2,FALSE,0,0,0.2,,,,0,0.2,1.2,1,1,0.366,0.6
2,6,602,4,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,603,6,FALSE,0,0,0.2,,,,1,0.2,1.2,1,1,0.366,0.6
2,6,604,8,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,605,10,FALSE,0,0,0.2,,,,1,0.2,1.2,2,0,0.266,0.6
2,6,606,12,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,607,14,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,608,16,FALSE,0,0,0.2,,,,1,0.2,1.2,2,2,0.466,0.6
2,6,609,18,FALSE,0,0,0.2,,,,1,0.2,1.2,2,0,0.266,0.6
2,6,610,20,FALSE,0,0,0.2,,,,1,0.2,1.2,3,1,0.366,0.6
2,6,611,22,FALSE,0,0,0.2,,,,1,0.2,1.2,0,1,0.366,0.6
2,6,612,24,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,613,26,FALSE,0,0,0.2,,,,0,0.2,1.2,3,3,0.566,0.6
2,6,614,28,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,615,30,FALSE,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6
2,6,616,32,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,617,34,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,618,36,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,619,38,FALSE,0,0,0.2,,,,0,0.2,1.2,1,1,0.366,0.6
2,6,620,40,FALSE,0,0,0.2,,,,0,0.2,1.2,3,4,0.666,0.6
2,6,621,42,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,622,44,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,623,46,FALSE,0,0,0.2,,,,1,0.2,1.2,2,1,0.366,0.6
2,6,624,48,FALSE,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6
2,6,625,50,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,626,52,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,627,54,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,628,56,FALSE,0,0,0.2,,,,0,0.2,1.2,3,4,0.666,0.6
2,6,629,58,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,630,60,FALSE,0,0,0.2,,,,0,0.2,1.2,1,0,0.266,0.6
2,6,631,62,FALSE,0,0,0.2,,,,0,0.2,1.2,3,0,0.266,0.6
2,6,632,64,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,633,66,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,634,68,FALSE,0,0,0.2,,,,1,0.2,1.2,2,2,0.466,0.6
2,6,635,70,FALSE,0,0,0.2,,,,0,0.2,1.2,3,2,0.466,0.6
2,6,636,72,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,637,74,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,638,76,FALSE,0,0,0.2,,,,1,0.2,1.2,1,2,0.466,0.6
2,6,639,78,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,640,80,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,641,82,FALSE,0,0,0.2,,,,0,0.2,1.2,3,2,0.466,0.6
2,6,642,84,FALSE,0,0,0.2,,,,0,0.2,1.2,3,2,0.466,0.6
2,6,643,86,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,644,88,FALSE,0,0,0.2,,,,1,0.2,1.2,2,0,0.266,0.6
2,6,645,90,FALSE,0,0,0.2,,,,0,0.2,1.2,1,3,0.566,0.6
2,6,646,92,FALSE,0,0,0.2,,,,1,0.2,1.2,2,1,0.366,0.6
2,6,647,94,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,648,96,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,649,98,FALSE,0,0,0.2,,,,0,0.2,1.2,0,2,0.466,0.6
2,6,650,100,FALSE,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6
2,6,651,102,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,652,104,FALSE,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6
2,6,653,106,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,654,108,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,655,110,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
2,6,656,112,FALSE,0,0,0.2,,,,1,0.2,1.2,3,4,0.666,0.6
2,6,657,114,FALSE,0,0,0.2,,,,1,0.2,1.2,2,1,0.366,0.6
2,6,658,116,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
2,6,659,118,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
