sessionIx,blockIx,trialIx,trialOns,waitForTrigger,fixIx,fixOns,fixDur,cueIx,cueOns,cueDur,s1Ix,s1Ons,s1Dur,s2Ix,soaIx,s2Ons,s2Dur
0,0,56,112,FALSE,0,0,0.2,,,,0,0.2,1.2,2,3,0.566,0.6
0,0,57,114,FALSE,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6
0,0,58,116,FALSE,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6
0,0,59,118,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,0,60,120,FALSE,0,0,0.2,,,,1,0.2,1.2,3,1,0.366,0.6
0,0,61,122,FALSE,0,0,0.2,,,,1,0.2,1.2,3,3,0.566,0.6
0,0,62,124,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,0,63,126,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,0,64,128,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,0,65,130,FALSE,0,0,0.2,,,,1,0.2,1.2,3,4,0.666,0.6
0,0,66,132,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,0,67,134,FALSE,0,0,0.2,,,,1,0.2,1.2,3,1,0.366,0.6
0,0,68,136,FALSE,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6
0,0,69,138,FALSE,0,0,0.2,,,,1,0.2,1.2,3,0,0.266,0.6
0,0,70,140,FALSE,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6
0,0,71,142,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,0,72,144,FALSE,0,0,0.2,,,,0,0.2,1.2,2,2,0.466,0.6
0,0,73,146,FALSE,0,0,0.2,,,,1,0.2,1.2,3,0,0.266,0.6
0,0,74,148,FALSE,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6
0,0,75,150,FALSE,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6
0,0,76,152,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,0,77,154,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,0,78,156,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,0,79,158,FALSE,0,0,0.2,,,,0,0.2,1.2,2,2,0.466,0.6
0,0,80,160,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,0,81,162,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,0,82,164,FALSE,0,0,0.2,,,,1,0.2,1.2,3,0,0.266,0.6
0,0,83,166,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,0,84,168,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,0,85,170,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,0,86,172,FALSE,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6
0,0,87,174,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,0,88,176,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,0,89,178,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,0,90,180,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,0,91,182,FALSE,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6
0,0,92,184,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,0,93,186,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,0,94,188,FALSE,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6
0,0,95,190,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,0,96,192,FALSE,0,0,0.2,,,,0,0.2,1.2,2,2,0.466,0.6
0,0,97,194,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,0,98,196,FALSE,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6
0,0,99,198,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,100,0,FALSE,0,0,0.2,,,,1,0.2,1.2,1,2,0.466,0.6
0,1,101,2,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,102,4,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,103,6,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,104,8,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,105,10,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,106,12,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,107,14,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,108,16,FALSE,0,0,0.2,,,,0,0.2,1.2,0,4,0.666,0.6
0,1,109,18,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,110,20,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,111,22,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,112,24,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,113,26,FALSE,0,0,0.2,,,,1,0.2,1.2,1,4,0.666,0.6
0,1,114,28,FALSE,0,0,0.2,,,,0,0.2,1.2,0,0,0.266,0.6
0,1,115,30,FALSE,0,0,0.2,,,,1,0.2,1.2,1,1,0.366,0.6
0,1,116,32,FALSE,0,0,0.2,,,,0,0.2,1.2,0,1,0.366,0.6
0,1,117,34,FALSE,0,0,0.2,,,,1,0.2,1.2,1,1,0.366,0.6
0,1,118,36,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,119,38,FALSE,0,0,0.2,,,,1,0.2,1.2,1,0,0.266,0.6
0,1,120,40,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,121,42,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,122,44,FALSE,0,0,0.2,,,,0,0.2,1.2,0,1,0.366,0.6
0,1,123,46,FALSE,0,0,0.2,,,,0,0.2,1.2,0,1,0.366,0.6
0,1,124,48,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,125,50,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,126,52,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,127,54,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,128,56,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,129,58,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,130,60,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,131,62,FALSE,0,0,0.2,,,,1,0.2,1.2,1,4,0.666,0.6
0,1,132,64,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,133,66,FALSE,0,0,0.2,,,,1,0.2,1.2,1,2,0.466,0.6
0,1,134,68,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,135,70,FALSE,0,0,0.2,,,,0,0.2,1.2,0,2,0.466,0.6
0,1,136,72,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,137,74,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,138,76,FALSE,0,0,0.2,,,,0,0.2,1.2,0,3,0.566,0.6
0,1,139,78,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,140,80,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,141,82,FALSE,0,0,0.2,,,,1,0.2,1.2,1,3,0.566,0.6
0,1,142,84,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,143,86,FALSE,0,0,0.2,,,,0,0.2,1.2,0,4,0.666,0.6
0,1,144,88,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,145,90,FALSE,0,0,0.2,,,,0,0.2,1.2,0,2,0.466,0.6
0,1,146,92,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,147,94,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,148,96,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,149,98,FALSE,0,0,0.2,,,,1,0.2,1.2,1,1,0.366,0.6
0,1,150,100,FALSE,0,0,0.2,,,,1,0.2,1.2,1,4,0.666,0.6
0,1,151,102,FALSE,0,0,0.2,,,,0,0.2,1.2,0,4,0.666,0.6
0,1,152,104,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,153,106,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,154,108,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,155,110,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,156,112,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,157,114,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,158,116,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,159,118,FALSE,0,0,0.2,,,,1,0.2,1.2,1,0,0.266,0.6
0,1,160,120,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,161,122,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,162,124,FALSE,0,0,0.2,,,,1,0.2,1.2,1,0,0.266,0.6
0,1,163,126,FALSE,0,0,0.2,,,,0,0.2,1.2,0,0,0.266,0.6
0,1,164,128,FALSE,0,0,0.2,,,,0,0.2,1.2,0,2,0.466,0.6
0,1,165,130,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,166,132,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,167,134,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,168,136,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,169,138,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,170,140,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,171,142,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,172,144,FALSE,0,0,0.2,,,,0,0.2,1.2,0,3,0.566,0.6
0,1,173,146,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,174,148,FALSE,0,0,0.2,,,,1,0.2,1.2,1,3,0.566,0.6
0,1,175,150,FALSE,0,0,0.2,,,,1,0.2,1.2,1,2,0.466,0.6
0,1,176,152,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,177,154,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,178,156,FALSE,0,0,0.2,,,,1,0.2,1.2,1,4,0.666,0.6
0,1,179,158,FALSE,0,0,0.2,,,,1,0.2,1.2,1,0,0.266,0.6
0,1,180,160,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,181,162,FALSE,0,0,0.2,,,,0,0.2,1.2,0,0,0.266,0.6
0,1,182,164,FALSE,0,0,0.2,,,,0,0.2,1.2,0,4,0.666,0.6
0,1,183,166,FALSE,0,0,0.2,,,,0,0.2,1.2,0,1,0.366,0.6
0,1,184,168,FALSE,0,0,0.2,,,,0,0.2,1.2,0,2,0.466,0.6
0,1,185,170,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,186,172,FALSE,0,0,0.2,,,,0,0.2,1.2,0,3,0.566,0.6
0,1,187,174,FALSE,0,0,0.2,,,,1,0.2,1.2,1,2,0.466,0.6
0,1,188,176,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,189,178,FALSE,0,0,0.2,,,,1,0.2,1.2,1,3,0.566,0.6
0,1,190,180,FALSE,0,0,0.2,,,,0,0.2,1.2,0,3,0.566,0.6
0,1,191,182,FALSE,0,0,0.2,,,,1,0.2,1.2,1,1,0.366,0.6
0,1,192,184,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,193,186,FALSE,0,0,0.2,,,,1,0.2,1.2,1,3,0.566,0.6
0,1,194,188,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,195,190,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,1,196,192,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,197,194,FALSE,0,0,0.2,,,,0,0.2,1.2,0,0,0.266,0.6
0,1,198,196,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,1,199,198,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,200,0,FALSE,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6
0,2,201,2,FALSE,0,0,0.2,,,,1,0.2,1.2,3,1,0.366,0.6
0,2,202,4,FALSE,0,0,0.2,,,,1,0.2,1.2,3,4,0.666,0.6
0,2,203,6,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,204,8,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,205,10,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,206,12,FALSE,0,0,0.2,,,,1,0.2,1.2,3,3,0.566,0.6
0,2,207,14,FALSE,0,0,0.2,,,,1,0.2,1.2,3,4,0.666,0.6
0,2,208,16,FALSE,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6
0,2,209,18,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,210,20,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,211,22,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,212,24,FALSE,0,0,0.2,,,,1,0.2,1.2,3,0,0.266,0.6
0,2,213,26,FALSE,0,0,0.2,,,,1,0.2,1.2,3,3,0.566,0.6
0,2,214,28,FALSE,0,0,0.2,,,,0,0.2,1.2,2,2,0.466,0.6
0,2,215,30,FALSE,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6
0,2,216,32,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,217,34,FALSE,0,0,0.2,,,,1,0.2,1.2,3,3,0.566,0.6
0,2,218,36,FALSE,0,0,0.2,,,,1,0.2,1.2,3,0,0.266,0.6
0,2,219,38,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,220,40,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,221,42,FALSE,0,0,0.2,,,,1,0.2,1.2,3,0,0.266,0.6
0,2,222,44,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,223,46,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,224,48,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,225,50,FALSE,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6
0,2,226,52,FALSE,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6
0,2,227,54,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,228,56,FALSE,0,0,0.2,,,,0,0.2,1.2,2,2,0.466,0.6
0,2,229,58,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,230,60,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,231,62,FALSE,0,0,0.2,,,,0,0.2,1.2,2,3,0.566,0.6
0,2,232,64,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,233,66,FALSE,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6
0,2,234,68,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,235,70,FALSE,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6
0,2,236,72,FALSE,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6
0,2,237,74,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,238,76,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,239,78,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,240,80,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,241,82,FALSE,0,0,0.2,,,,1,0.2,1.2,3,0,0.266,0.6
0,2,242,84,FALSE,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6
0,2,243,86,FALSE,0,0,0.2,,,,1,0.2,1.2,3,1,0.366,0.6
0,2,244,88,FALSE,0,0,0.2,,,,0,0.2,1.2,2,2,0.466,0.6
0,2,245,90,FALSE,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6
0,2,246,92,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,247,94,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,248,96,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,249,98,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,250,100,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,251,102,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,252,104,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,253,106,FALSE,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6
0,2,254,108,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,255,110,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,256,112,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,257,114,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,258,116,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,259,118,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,260,120,FALSE,0,0,0.2,,,,1,0.2,1.2,3,4,0.666,0.6
0,2,261,122,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,262,124,FALSE,0,0,0.2,,,,1,0.2,1.2,3,3,0.566,0.6
0,2,263,126,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,264,128,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,265,130,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,266,132,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,267,134,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,268,136,FALSE,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6
0,2,269,138,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,270,140,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,271,142,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,272,144,FALSE,0,0,0.2,,,,0,0.2,1.2,2,3,0.566,0.6
0,2,273,146,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,274,148,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,275,150,FALSE,0,0,0.2,,,,0,0.2,1.2,2,0,0.266,0.6
0,2,276,152,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,277,154,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,278,156,FALSE,0,0,0.2,,,,0,0.2,1.2,2,4,0.666,0.6
0,2,279,158,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,280,160,FALSE,0,0,0.2,,,,1,0.2,1.2,3,1,0.366,0.6
0,2,281,162,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,282,164,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,283,166,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,284,168,FALSE,0,0,0.2,,,,0,0.2,1.2,2,1,0.366,0.6
0,2,285,170,FALSE,0,0,0.2,,,,0,0.2,1.2,2,3,0.566,0.6
0,2,286,172,FALSE,0,0,0.2,,,,1,0.2,1.2,3,1,0.366,0.6
0,2,287,174,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,288,176,FALSE,0,0,0.2,,,,1,0.2,1.2,3,2,0.466,0.6
0,2,289,178,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,290,180,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,291,182,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,292,184,FALSE,0,0,0.2,,,,0,0.2,1.2,2,2,0.466,0.6
0,2,293,186,FALSE,0,0,0.2,,,,1,0.2,1.2,3,4,0.666,0.6
0,2,294,188,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,295,190,FALSE,0,0,0.2,,,,0,0.2,1.2,2,3,0.566,0.6
0,2,296,192,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,2,297,194,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,298,196,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,2,299,198,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,3,300,0,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,3,301,2,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,3,302,4,FALSE,0,0,0.2,,,,1,0.2,1.2,1,1,0.366,0.6
0,3,303,6,FALSE,0,0,0.2,,,,0,0.2,1.2,0,3,0.566,0.6
0,3,304,8,FALSE,0,0,0.2,,,,1,0.2,1.2,1,2,0.466,0.6
0,3,305,10,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,3,306,12,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,3,307,14,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,3,308,16,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,3,309,18,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,3,310,20,FALSE,0,0,0.2,,,,1,0.2,1.2,1,0,0.266,0.6
0,3,311,22,FALSE,0,0,0.2,,,,0,0.2,1.2,0,1,0.366,0.6
0,3,312,24,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,3,313,26,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,3,314,28,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,3,315,30,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,3,316,32,FALSE,0,0,0.2,,,,0,0.2,1.2,0,3,0.566,0.6
0,3,317,34,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,3,318,36,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,3,319,38,FALSE,0,0,0.2,,,,1,0.2,1.2,1,3,0.566,0.6
0,3,320,40,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,3,321,42,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,3,322,44,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,3,323,46,FALSE,0,0,0.2,,,,0,0.2,1.2,0,4,0.666,0.6
0,3,324,48,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,3,325,50,FALSE,0,0,0.2,,,,0,0.2,1.2,0,1,0.366,0.6
0,3,326,52,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
0,3,327,54,FALSE,0,0,0.2,,,,0,0.2,1.2,0,4,0.666,0.6
0,3,328,56,FALSE,0,0,0.2,,,,0,0.2,1.2,0,4,0.666,0.6
0,3,329,58,FALSE,0,0,0.2,,,,0,0.2,1.2,0,1,0.366,0.6
0,3,330,60,FALSE,0,0,0.2,,,,1,0.2,1.2,1,1,0.366,0.6
0,3,331,62,FALSE,0,0,0.2,,,,0,0.2,1.2,0,0,0.266,0.6
0,3,332,64,FALSE,0,0,0.2,,,,0,0.2,1.2,0,1,0.366,0.6
0,3,333,66,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,3,334,68,FALSE,0,0,0.2,,,,0,0.2,1.2,,,,
0,3,335,70,FALSE,0,0,0.2,,,,1,0.2,1.2,,,,
